#Año	Mes	CentMaq	Fuente	Region	EnGenerada-GWh
2017	2	26	5	103	2.1
2017	2	28	6	104	0.3
2017	2	31	5	103	1.8
2017	2	33	5	104	2.9
2017	2	38	5	104	5.1
2017	2	40	4	108	2
2017	2	42	1	101	0
2017	2	42	1	101	0
2017	2	46	5	107	1.2
2017	2	47	5	104	5.1
2017	2	49	5	102	3.2
2017	2	56	6	104	0.3
2017	2	57	6	104	0.4
2017	2	58	6	104	0
2017	2	60	3	107	0
2017	2	62	4	107	0.5
2017	2	66	1	104	0
2017	2	66	1	104	0
2017	2	67	5	104	0.5
2017	2	71	5	107	6.4
2017	2	72	5	102	0.7
2017	2	74	4	108	14.2
2017	2	75	5	107	1
2017	2	76	5	104	0.4
2017	2	78	5	102	1.5
2017	2	82	4	101	0
2017	2	84	3	101	0
2017	2	85	5	104	10.7
2017	2	87	1	101	0
2017	2	87	1	101	0
2017	2	96	5	102	2.8
2017	2	97	1	101	0
2017	2	97	1	101	0
2017	2	101	3	107	0
2017	2	102	3	106	3.9
2017	2	103	5	107	7
2017	2	104	5	104	16.9
2017	2	105	4	108	11.1
2017	2	106	4	108	7.3
2017	2	108	5	102	3.1
2017	2	110	5	107	10.8
2017	2	111	5	103	2.3
2017	2	112	5	107	1.2
2017	2	113	5	104	0.1
2017	2	115	5	103	2.1
2017	2	116	1	104	0
2017	2	116	1	104	0
2017	2	116	1	104	0
2017	2	118	5	105	0
2017	2	119	5	104	0
2017	2	122	6	104	0.2
2017	2	123	2	101	0.7
2017	2	124	5	104	1.7
2017	2	125	2	101	2.6
2017	2	126	1	105	0
2017	2	129	5	102	4.1
2017	2	130	3	107	14.9
2017	2	135	1	105	0
2017	2	138	4	108	0.4
2017	2	140	5	107	3
2017	2	144	5	104	26.6
2017	3	2	1	105	0
2017	3	2	1	105	0
2017	3	5	5	108	7.8
2017	3	9	4	107	2.1
2017	3	9	4	107	5.1
2017	3	18	5	104	0
2017	3	19	5	107	1.1
2017	3	21	5	102	0
2017	3	23	5	104	9.3
2017	3	24	5	102	3.9
2017	3	25	5	102	0.1
2017	3	26	5	103	2.1
2017	3	28	6	104	0.3
2017	3	31	5	103	2.3
2017	3	33	5	104	2.3
2017	3	38	5	104	5
2017	3	40	4	108	1.7
2017	3	42	1	101	0
2017	3	42	1	101	0
2017	3	46	5	107	9.5
2017	3	47	5	104	4.3
2017	3	49	5	102	3.3
2017	3	56	6	104	0.4
2017	3	57	6	104	0.5
2017	3	58	6	104	0
2017	3	60	3	107	0
2017	3	62	4	107	0.3
2017	3	66	1	104	0
2017	3	66	1	104	0
2017	3	67	5	104	0.6
2017	3	71	5	107	7
2017	3	72	5	102	0.7
2017	3	74	4	108	13.3
2017	3	75	5	107	1
2017	3	76	5	104	0.5
2017	3	78	5	102	2
2017	3	82	4	101	0
2017	3	84	3	101	0
2017	3	85	5	104	6.3
2017	3	87	1	101	0
2017	3	87	1	101	0
2017	3	96	5	102	2.9
2017	3	97	1	101	0
2017	3	97	1	101	0
2017	3	101	3	107	0
2017	3	102	3	106	4.6
2017	3	103	5	107	7.1
2017	3	104	5	104	15.2
2017	3	105	4	108	12.9
2017	3	106	4	108	8.2
2017	3	108	5	102	3.1
2017	3	110	5	107	12.1
2017	3	111	5	103	2.4
2017	3	112	5	107	3.2
2017	3	113	5	104	0.1
2017	3	115	5	103	2.2
2017	3	116	1	104	0
2017	3	116	1	104	0
2017	3	116	1	104	0
2017	3	118	5	105	0
2017	3	119	5	104	0
2017	3	122	6	104	0.2
2017	3	123	2	101	0.8
2017	3	124	5	104	1.8
2017	3	125	2	101	3.2
2017	3	126	1	105	0
2017	3	129	5	102	4.5
2017	3	130	3	107	15.7
2017	3	135	1	105	0
2017	3	138	4	108	0.3
2017	3	140	5	107	3
2017	3	144	5	104	22.2
2017	4	2	1	105	0
2017	4	2	1	105	0
2017	4	5	5	108	13.7
2017	4	9	4	107	1.8
2017	4	9	4	107	4.4
2017	4	18	5	104	0
2017	4	19	5	107	6.6
2017	4	21	5	102	0
2017	4	23	5	104	2.9
2017	4	24	5	102	7.4
2017	4	25	5	102	0.1
2017	4	26	5	103	2.1
2017	4	28	6	104	0.3
2017	4	31	5	103	0
2017	4	33	5	104	2
2017	4	38	5	104	0
2017	4	40	4	108	2.2
2017	4	42	1	101	0
2017	4	42	1	101	0
2017	4	46	5	107	12.5
2017	4	47	5	104	3.5
2017	4	49	5	102	5.8
2017	4	56	6	104	0.3
2017	4	57	6	104	0.4
2017	4	58	6	104	0
2017	4	60	3	107	0
2017	4	62	4	107	0.5
2017	4	66	1	104	0
2017	4	66	1	104	0
2017	4	67	5	104	0.6
2017	4	71	5	107	9
2017	4	72	5	102	0
2017	4	74	4	108	14.2
2017	4	75	5	107	0.9
2017	4	76	5	104	0.3
2017	4	78	5	102	0.9
2017	4	82	4	101	0
2017	4	84	3	101	0
2017	4	85	5	104	0
2017	4	87	1	101	0
2017	4	87	1	101	0
2017	4	96	5	102	2.9
2017	4	97	1	101	0
2017	4	97	1	101	0
2017	4	101	3	107	0
2017	4	102	3	106	3.3
2017	4	103	5	107	6
2017	4	104	5	104	11
2017	4	105	4	108	14.3
2017	4	106	4	108	8.8
2017	4	108	5	102	7.6
2017	4	110	5	107	12.4
2017	4	111	5	103	0.6
2017	4	112	5	107	2.9
2017	4	113	5	104	0.2
2017	4	115	5	103	2
2017	4	116	1	104	0
2017	4	116	1	104	0
2017	4	116	1	104	0
2017	4	118	5	105	0
2017	4	119	5	104	0
2017	4	122	6	104	0.2
2017	4	123	2	101	0.2
2017	4	124	5	104	1
2017	4	125	2	101	3.2
2017	4	126	1	105	0
2017	4	129	5	102	4.3
2017	4	130	3	107	6.9
2017	4	135	1	105	0
2017	4	138	4	108	0
2017	4	140	5	107	5.2
2017	4	144	5	104	20.4
2017	5	2	1	105	0
2017	5	2	1	105	0
2017	5	5	5	108	20.3
2017	5	9	4	107	1.5
2017	5	9	4	107	3.9
2017	5	18	5	104	0
2017	5	19	5	107	2.7
2017	5	21	5	102	0
2017	5	23	5	104	6.2
2017	5	24	5	102	6
2017	5	25	5	102	0
2017	5	26	5	103	1.5
2017	5	28	6	104	0.3
2017	5	31	5	103	0
2017	5	33	5	104	2.4
2017	5	38	5	104	0
2017	5	40	4	108	2.1
2017	5	42	1	101	0
2017	5	42	1	101	0
2017	5	46	5	107	7.3
2017	5	47	5	104	3.9
2017	5	49	5	102	5.4
2017	5	56	6	104	0.3
2017	5	57	6	104	0.4
2017	5	58	6	104	0
2017	5	60	3	107	0
2017	5	62	4	107	0.7
2017	5	66	1	104	0
2017	5	66	1	104	0
2017	5	67	5	104	0.6
2017	5	71	5	107	6.8
2017	5	72	5	102	0
2017	5	74	4	108	14
2017	5	75	5	107	1
2017	5	76	5	104	0.4
2017	5	78	5	102	2
2017	5	82	4	101	0
2017	5	84	3	101	0
2017	5	85	5	104	0
2017	5	87	1	101	0
2017	5	87	1	101	0
2017	5	96	5	102	3.8
2017	5	97	1	101	0
2017	5	97	1	101	0
2017	5	101	3	107	0
2017	5	102	3	106	3.2
2017	5	103	5	107	4.2
2017	5	104	5	104	13.7
2017	5	105	4	108	12
2017	5	106	4	108	7.3
2017	5	108	5	102	4.7
2017	5	110	5	107	13.1
2017	5	111	5	103	0
2017	5	112	5	107	2
2017	5	113	5	104	0.1
2017	5	115	5	103	0.4
2017	5	116	1	104	0
2017	5	116	1	104	0
2017	5	116	1	104	0
2017	5	118	5	105	0
2017	5	119	5	104	0
2017	5	122	6	104	0.1
2017	5	123	2	101	0.5
2017	5	124	5	104	1.7
2017	5	125	2	101	3.8
2017	5	126	1	105	0
2017	5	129	5	102	4.6
2017	5	130	3	107	5.8
2017	5	135	1	105	0
2017	5	138	4	108	0.1
2017	5	140	5	107	4.7
2017	5	144	5	104	22.2
2017	6	2	1	105	0
2017	6	2	1	105	0
2017	6	5	5	108	17.6
2017	6	9	4	107	1.3
2017	6	9	4	107	3.5
2017	6	18	5	104	0
2017	6	19	5	107	2.4
2017	6	21	5	102	0
2017	6	23	5	104	2.5
2017	6	24	5	102	4.2
2017	6	25	5	102	0.2
2017	6	26	5	103	0
2017	6	28	6	104	0.3
2017	6	31	5	103	0
2017	6	33	5	104	0
2017	6	38	5	104	0
2017	6	40	4	108	2.4
2017	6	42	1	101	0
2017	6	42	1	101	0
2017	6	46	5	107	6.2
2017	6	47	5	104	0
2017	6	49	5	102	3.6
2017	6	56	6	104	0.3
2017	6	57	6	104	0.4
2017	6	58	6	104	0
2017	6	60	3	107	0.3
2017	6	62	4	107	0.7
2017	6	66	1	104	0
2017	6	66	1	104	0
2017	6	67	5	104	0.5
2017	6	71	5	107	6.5
2017	6	72	5	102	1
2017	6	74	4	108	17
2017	6	75	5	107	0
2017	6	76	5	104	0
2017	6	78	5	102	1.7
2017	6	82	4	101	0
2017	6	84	3	101	0
2017	6	85	5	104	0
2017	6	87	1	101	0
2017	6	87	1	101	0
2017	6	96	5	102	2.5
2017	6	97	1	101	0
2017	6	97	1	101	0
2017	6	101	3	107	1.5
2017	6	102	3	106	1.8
2017	6	103	5	107	2.5
2017	6	104	5	104	2.4
2017	6	105	4	108	18.3
2017	6	106	4	108	10.7
2017	6	108	5	102	3.3
2017	6	110	5	107	12.6
2017	6	111	5	103	0
2017	6	112	5	107	1.6
2017	6	113	5	104	0
2017	6	115	5	103	0
2017	6	116	1	104	0
2017	6	116	1	104	0
2017	6	116	1	104	0
2017	6	118	5	105	0
2017	6	119	5	104	0
2017	6	122	6	104	0.2
2017	6	123	2	101	0.5
2017	6	124	5	104	0
2017	6	125	2	101	3.6
2017	6	126	1	105	0
2017	6	129	5	102	4.4
2017	6	130	3	107	18.1
2017	6	135	1	105	0
2017	6	138	4	108	0.3
2017	6	140	5	107	4.4
2017	6	144	5	104	13.9
2017	7	2	1	105	0
2017	7	2	1	105	0
2017	7	5	5	108	23.1
2017	7	9	4	107	1.4
2017	7	9	4	107	2.5
2017	7	15	2	102	0.2
2017	7	18	5	104	0
2017	7	19	5	107	2.8
2017	7	21	5	102	0
2017	7	23	5	104	6.4
2017	7	24	5	102	3.4
2017	7	25	5	102	0.2
2017	7	26	5	103	0.8
2017	7	28	6	104	0.3
2017	7	31	5	103	0
2017	7	33	5	104	0
2017	7	38	5	104	0
2017	7	40	4	108	3.1
2017	7	42	1	101	0
2017	7	42	1	101	0
2017	7	46	5	107	6
2017	7	47	5	104	0
2017	7	49	5	102	2.8
2017	7	56	6	104	0.3
2017	7	57	6	104	0.4
2017	7	58	6	104	0
2017	7	60	3	107	0.7
2017	7	62	4	107	1.2
2017	7	66	1	104	0
2017	7	66	1	104	0
2017	7	67	5	104	0.4
2017	7	71	5	107	4.2
2017	7	72	5	102	1.2
2017	7	74	4	108	17.1
2017	7	75	5	107	0.7
2017	7	76	5	104	0
2017	7	78	5	102	1.1
2017	7	82	4	101	0
2017	7	84	3	101	0
2017	7	85	5	104	0
2017	7	87	1	101	0
2017	7	87	1	101	0
2017	7	96	5	102	2.3
2017	7	97	1	101	0
2017	7	97	1	101	0
2017	7	101	3	107	3.5
2017	7	102	3	106	4.9
2017	7	103	5	107	2
2017	7	104	5	104	2.7
2017	7	105	4	108	16.2
2017	7	106	4	108	9.8
2017	7	108	5	102	2.6
2017	7	109	5	103	0.1
2017	7	110	5	107	12.8
2017	7	111	5	103	0
2017	7	112	5	107	1.3
2017	7	113	5	104	0
2017	7	115	5	103	0
2017	7	116	1	104	0
2017	7	116	1	104	0
2017	7	116	1	104	0
2017	7	118	5	105	0
2017	7	119	5	104	0
2017	7	122	6	104	0.2
2017	7	123	2	101	0.5
2017	7	124	5	104	0
2017	7	125	2	101	4.2
2017	7	126	1	105	0
2017	7	129	5	102	4.6
2017	7	130	3	107	18.2
2017	7	135	1	105	0
2017	7	138	4	108	0.5
2017	7	140	5	107	4.8
2017	7	144	5	104	11.6
2017	8	2	1	105	0
2017	8	2	1	105	0
2017	8	5	5	108	21.5
2017	8	9	4	107	1.7
2017	8	9	4	107	2.7
2017	8	15	2	102	0.7
2017	8	18	5	104	0
2017	8	19	5	107	3
2017	8	21	5	102	0
2017	8	23	5	104	7.7
2017	8	24	5	102	3
2017	8	25	5	102	0.3
2017	8	26	5	103	2.2
2017	8	28	6	104	0.3
2017	8	31	5	103	0
2017	8	33	5	104	1.3
2017	8	38	5	104	0
2017	8	40	4	108	2.9
2017	8	42	1	101	0
2017	8	42	1	101	0
2017	8	46	5	107	1.5
2017	8	47	5	104	2.6
2017	8	49	5	102	2.9
2017	8	56	6	104	0.3
2017	8	57	6	104	0.5
2017	8	58	6	104	0
2017	8	60	3	107	1.5
2017	8	62	4	107	1
2017	8	66	1	104	0
2017	8	66	1	104	0
2017	8	67	5	104	0.6
2017	8	71	5	107	6
2017	8	72	5	102	1.3
2017	8	74	4	108	17.7
2017	8	75	5	107	1.2
2017	8	76	5	104	0.2
2017	8	78	5	102	2.4
2017	8	82	4	101	0
2017	8	84	3	101	0
2017	8	85	5	104	5.7
2017	8	87	1	101	0
2017	8	87	1	101	0
2017	8	93	3	106	0.2
2017	8	96	5	102	2.2
2017	8	97	1	101	0
2017	8	97	1	101	0
2017	8	101	3	107	2.8
2017	8	102	3	106	5.9
2017	8	103	5	107	1.6
2017	8	104	5	104	10.7
2017	8	105	4	108	17.4
2017	8	106	4	108	10.4
2017	8	108	5	102	2.2
2017	8	109	5	103	1.7
2017	8	110	5	107	12.7
2017	8	111	5	103	0.5
2017	8	112	5	107	1.3
2017	8	113	5	104	0
2017	8	115	5	103	1.7
2017	8	116	1	104	0
2017	8	116	1	104	0
2017	8	116	1	104	0
2017	8	118	5	105	0
2017	8	119	5	104	0
2017	8	122	6	104	0.2
2017	8	123	2	101	0.5
2017	8	124	5	104	0.8
2017	8	125	2	101	4.9
2017	8	126	1	105	0
2017	8	129	5	102	4.6
2017	8	130	3	107	16
2017	8	135	1	105	0
2017	8	138	4	108	0.4
2017	8	140	5	107	4.3
2017	8	144	5	104	13.6
2017	8	150	2	102	0
2017	9	2	1	105	0
2017	9	2	1	105	0
2017	9	5	5	108	21.9
2017	9	9	4	107	1.7
2017	9	9	4	107	5.2
2017	9	15	2	102	0.7
2017	9	18	5	104	0
2017	9	19	5	107	3.1
2017	9	21	5	102	0
2017	9	23	5	104	9.1
2017	9	24	5	102	2.7
2017	9	25	5	102	0.2
2017	9	26	5	103	2.1
2017	9	28	6	104	0.4
2017	9	31	5	103	0
2017	9	33	5	104	2.2
2017	9	38	5	104	0
2017	9	40	4	108	2.5
2017	9	42	1	101	0
2017	9	42	1	101	0
2017	9	46	5	107	5.8
2017	9	47	5	104	4
2017	9	49	5	102	2.8
2017	9	56	6	104	0.3
2017	9	57	6	104	0.5
2017	9	58	6	104	0
2017	9	60	3	107	1.1
2017	9	62	4	107	1
2017	9	66	1	104	0
2017	9	66	1	104	0
2017	9	67	5	104	0.6
2017	9	71	5	107	7.7
2017	9	72	5	102	1.1
2017	9	74	4	108	14.4
2017	9	75	5	107	1.2
2017	9	76	5	104	0.4
2017	9	78	5	102	2.1
2017	9	82	4	101	0
2017	9	84	3	101	0
2017	9	85	5	104	14.9
2017	9	87	1	101	0
2017	9	87	1	101	0
2017	9	93	3	106	0.9
2017	9	96	5	102	2.2
2017	9	97	1	101	0
2017	9	97	1	101	0
2017	9	101	3	107	2.1
2017	9	102	3	106	6.8
2017	9	103	5	107	1.1
2017	9	104	5	104	13.1
2017	9	105	4	108	13.7
2017	9	106	4	108	8.3
2017	9	108	5	102	2
2017	9	109	5	103	2.3
2017	9	110	5	107	12.1
2017	9	111	5	103	2.9
2017	9	112	5	107	1.1
2017	9	113	5	104	0
2017	9	115	5	103	2.1
2017	9	116	1	104	0
2017	9	116	1	104	0
2017	9	116	1	104	0
2017	9	118	5	105	0
2017	9	119	5	104	0
2017	9	122	6	104	0.2
2017	9	123	2	101	0.8
2017	9	124	5	104	1.8
2017	9	125	2	101	5.3
2017	9	126	1	105	0
2017	9	129	5	102	4.4
2017	9	130	3	107	17
2017	9	135	1	105	0
2017	9	138	4	108	0.5
2017	9	140	5	107	4.3
2017	9	144	5	104	24.6
2017	9	150	2	102	0.1
2017	10	2	1	105	0
2017	10	2	1	105	0
2017	10	5	5	108	17.5
2017	10	9	4	107	0.5
2017	10	9	4	107	5.5
2017	10	15	2	102	0.7
2017	10	18	5	104	0
2017	10	19	5	107	5.5
2017	10	21	5	102	0
2017	10	23	5	104	8.1
2017	10	24	5	102	2.7
2017	10	25	5	102	0.3
2017	10	26	5	103	2.1
2017	10	28	6	104	0.4
2017	10	31	5	103	2.8
2017	10	33	5	104	2.2
2017	10	38	5	104	0
2017	10	40	4	108	3.1
2017	10	42	1	101	0
2017	10	42	1	101	0
2017	10	46	5	107	11.7
2017	10	47	5	104	3.8
2017	10	49	5	102	2.8
2017	10	56	6	104	0.4
2017	10	57	6	104	0.6
2017	10	58	6	104	0
2017	10	60	3	107	0.4
2017	10	62	4	107	1
2017	10	66	1	104	0
2017	10	66	1	104	0
2017	10	67	5	104	0.6
2017	10	71	5	107	9.9
2017	10	72	5	102	1
2017	10	74	4	108	16.7
2017	10	75	5	107	1
2017	10	76	5	104	0.5
2017	10	78	5	102	2.3
2017	10	82	4	101	0
2017	10	84	3	101	0
2017	10	85	5	104	10.1
2017	10	87	1	101	0
2017	10	87	1	101	0
2017	10	93	3	106	0.8
2017	10	96	5	102	2.2
2017	10	97	1	101	0
2017	10	97	1	101	0
2017	10	101	3	107	1.5
2017	10	102	3	106	6
2017	10	103	5	107	0.9
2017	10	104	5	104	15.7
2017	10	105	4	108	17.3
2017	10	106	4	108	10.5
2017	10	107	4	108	0
2017	10	108	5	102	2
2017	10	109	5	103	2.2
2017	10	110	5	107	11.9
2017	10	111	5	103	3.6
2017	10	112	5	107	1.1
2017	10	113	5	104	0
2017	10	115	5	103	2.9
2017	10	116	1	104	0
2017	10	116	1	104	0
2017	10	116	1	104	0
2017	10	118	5	105	0
2017	10	119	5	104	0
2017	10	122	6	104	0.2
2017	10	123	2	101	0.5
2017	10	124	5	104	1.8
2017	10	125	2	101	6.5
2017	10	126	1	105	0
2017	10	129	5	102	4.5
2017	10	130	3	107	18.3
2017	10	135	1	105	0
2017	10	138	4	108	0.5
2017	10	140	5	107	5.5
2017	10	144	5	104	25.2
2017	10	150	2	102	0
2017	11	2	1	105	0
2017	11	2	1	105	0
2017	11	5	5	108	16.4
2017	11	9	4	107	0.6
2017	11	9	4	107	4.9
2017	11	15	2	102	0.7
2017	11	18	5	104	0
2017	11	19	5	107	3.2
2017	11	21	5	102	0
2017	11	23	5	104	6.3
2017	11	24	5	102	2.7
2017	11	25	5	102	0.2
2017	11	26	5	103	2.1
2017	11	28	6	104	0.4
2017	11	31	5	103	3.4
2017	11	33	5	104	2.4
2017	11	38	5	104	0
2017	11	40	4	108	2.1
2017	11	42	1	101	0
2017	11	42	1	101	0
2017	11	46	5	107	6.7
2017	11	47	5	104	4.5
2017	11	49	5	102	2.7
2017	11	56	6	104	0.4
2017	11	57	6	104	0.6
2017	11	58	6	104	0
2017	11	60	3	107	0
2017	11	62	4	107	0.7
2017	11	66	1	104	0
2017	11	66	1	104	0
2017	11	67	5	104	0.6
2017	11	71	5	107	9.5
2017	11	72	5	102	0.8
2017	11	74	4	108	15
2017	11	75	5	107	0.9
2017	11	76	5	104	0.5
2017	11	78	5	102	3
2017	11	82	4	101	0
2017	11	84	3	101	0
2017	11	85	5	104	13.5
2017	11	87	1	101	0
2017	11	87	1	101	0
2017	11	93	3	106	0.9
2017	11	96	5	102	2.2
2017	11	97	1	101	0
2017	11	97	1	101	0
2017	11	101	3	107	0
2017	11	102	3	106	5.5
2017	11	103	5	107	1
2017	11	104	5	104	16.3
2017	11	105	4	108	15.8
2017	11	106	4	108	9.7
2017	11	107	4	108	6.5
2017	11	108	5	102	2.5
2017	11	109	5	103	2.3
2017	11	110	5	107	10.8
2017	11	111	5	103	2.2
2017	11	112	5	107	1
2017	11	113	5	104	0
2017	11	115	5	103	2.5
2017	11	116	1	104	0
2017	11	116	1	104	0
2017	11	116	1	104	0
2017	11	118	5	105	0
2017	11	119	5	104	0
2017	11	122	6	104	0.3
2017	11	123	2	101	0.3
2017	11	124	5	104	2
2017	11	125	2	101	6.4
2017	11	126	1	105	0
2017	11	127	2	105	0.5
2017	11	129	5	102	4.3
2017	11	130	3	107	16
2017	11	135	1	105	0
2017	11	138	4	108	0.3
2017	11	140	5	107	5
2017	11	144	5	104	26.7
2017	11	150	2	102	0.1
2017	12	2	1	105	0
2017	12	2	1	105	0
2017	12	5	5	108	15.9
2017	12	9	4	107	0.6
2017	12	9	4	107	6.1
2017	12	15	2	102	0.8
2017	12	18	5	104	0
2017	12	19	5	107	2.7
2017	12	21	5	102	0
2017	12	23	5	104	5.5
2017	12	24	5	102	4.3
2017	12	25	5	102	0.2
2017	12	26	5	103	2.1
2017	12	28	6	104	0.4
2017	12	31	5	103	3
2017	12	33	5	104	2.5
2017	12	38	5	104	1.9
2017	12	40	4	108	2.9
2017	12	42	1	101	0
2017	12	42	1	101	0
2017	12	46	5	107	3.7
2017	12	47	5	104	5.4
2017	12	49	5	102	3.3
2017	12	56	6	104	0.4
2017	12	57	6	104	0.6
2017	12	58	6	104	0
2017	12	60	3	107	0
2017	12	62	4	107	0.8
2017	12	66	1	104	0
2017	12	66	1	104	0
2017	12	67	5	104	0.6
2017	12	71	5	107	7.5
2017	12	72	5	102	0.7
2017	12	74	4	108	16
2017	12	75	5	107	1.1
2017	12	76	5	104	0.4
2017	12	78	5	102	2.8
2017	12	82	4	101	0
2017	12	84	3	101	0
2017	12	85	5	104	14.8
2017	12	87	1	101	0
2017	12	87	1	101	0
2017	12	93	3	106	1
2017	12	96	5	102	2.1
2017	12	97	1	101	0
2017	12	97	1	101	0
2017	12	101	3	107	0
2017	12	102	3	106	4.5
2017	12	103	5	107	4.3
2017	12	104	5	104	14.6
2017	12	105	4	108	18.7
2017	12	106	4	108	11.5
2017	12	107	4	108	10.5
2017	12	108	5	102	2.8
2017	12	109	5	103	2
2017	12	110	5	107	10.1
2017	12	111	5	103	2
2017	12	112	5	107	1.4
2017	12	113	5	104	0
2017	12	115	5	103	2.8
2017	12	116	1	104	0
2017	12	116	1	104	0
2017	12	116	1	104	0
2017	12	118	5	105	0
2017	12	119	5	104	0
2017	12	122	6	104	0.3
2017	12	123	2	101	0
2017	12	124	5	104	1.8
2017	12	125	2	101	6.4
2017	12	126	1	105	0
2017	12	127	2	105	0.5
2017	12	129	5	102	4.5
2017	12	130	3	107	9.6
2017	12	135	1	105	0
2017	12	138	4	108	0.3
2017	12	140	5	107	4
2017	12	144	5	104	25.6
2017	12	150	2	102	0.1
2018	1	2	1	105	0
2018	1	2	1	105	0
2018	1	5	5	108	14.6
2018	1	9	4	107	0.4
2018	1	9	4	107	4.8
2018	1	15	2	102	0.5
2018	1	18	5	104	0
2018	1	19	5	107	2.9
2018	1	21	5	102	0
2018	1	23	5	104	7.1
2018	1	24	5	102	5.5
2018	1	25	5	102	0.1
2018	1	26	5	103	2.1
2018	1	28	6	104	0.4
2018	1	31	5	103	1.8
2018	1	33	5	104	2.5
2018	1	38	5	104	3.5
2018	1	40	4	108	2.8
2018	1	42	1	101	0
2018	1	42	1	101	0
2018	1	46	5	107	4.8
2018	1	47	5	104	5.5
2018	1	49	5	102	3.7
2018	1	56	6	104	0.4
2018	1	57	6	104	0.6
2018	1	58	6	104	0
2018	1	60	3	107	0
2018	1	62	4	107	0.7
2018	1	66	1	104	0
2018	1	66	1	104	0
2018	1	67	5	104	0.6
2018	1	71	5	107	6.1
2018	1	72	5	102	1
2018	1	74	4	108	12.8
2018	1	75	5	107	0.8
2018	1	76	5	104	0.7
2018	1	78	5	102	1.8
2018	1	82	4	101	0
2018	1	84	3	101	0
2018	1	85	5	104	15.1
2018	1	87	1	101	0
2018	1	87	1	101	0
2018	1	93	3	106	0.6
2018	1	96	5	102	3.5
2018	1	97	1	101	0
2018	1	97	1	101	0
2018	1	101	3	107	0
2018	1	102	3	106	4.2
2018	1	103	5	107	7.9
2018	1	104	5	104	15.2
2018	1	105	4	108	15.9
2018	1	106	4	108	10
2018	1	107	4	108	8.7
2018	1	108	5	102	8.9
2018	1	109	5	103	2.8
2018	1	110	5	107	5.9
2018	1	111	5	103	1.7
2018	1	112	5	107	1.3
2018	1	113	5	104	0
2018	1	115	5	103	2.5
2018	1	116	1	104	0
2018	1	116	1	104	0
2018	1	116	1	104	0
2018	1	118	5	105	0
2018	1	119	5	104	0
2018	1	122	6	104	0.3
2018	1	123	2	101	0
2018	1	124	5	104	1.3
2018	1	125	2	101	7
2018	1	126	1	105	0
2018	1	127	2	105	0.7
2018	1	129	5	102	4.5
2018	1	130	3	107	5.9
2018	1	135	1	105	0
2018	1	138	4	108	0.1
2018	1	140	5	107	3.4
2018	1	144	5	104	25.1
2018	1	150	2	102	0.1
2018	2	2	1	105	0
2018	2	2	1	105	0
2018	2	5	5	108	10.9
2018	2	9	4	107	0.7
2018	2	9	4	107	3.9
2018	2	15	2	102	0.2
2018	2	18	5	104	0
2018	2	19	5	107	7.7
2018	2	21	5	102	0
2018	2	23	5	104	5.4
2018	2	24	5	102	4.9
2018	2	25	5	102	0.1
2018	2	26	5	103	1.8
2018	2	28	6	104	0.3
2018	2	31	5	103	1.6
2018	2	33	5	104	2.1
2018	2	38	5	104	3.4
2018	2	40	4	108	2.3
2018	2	42	1	101	0
2018	2	42	1	101	0
2018	2	46	5	107	5.1
2018	2	47	5	104	4.4
2018	2	49	5	102	2.7
2018	2	56	6	104	0.3
2018	2	57	6	104	0.5
2018	2	58	6	104	0
2018	2	60	3	107	0
2018	2	62	4	107	1
2018	2	66	1	104	0
2018	2	66	1	104	0
2018	2	67	5	104	0.5
2018	2	71	5	107	4.5
2018	2	72	5	102	1.3
2018	2	74	4	108	8.9
2018	2	75	5	107	1
2018	2	76	5	104	0.6
2018	2	78	5	102	1.4
2018	2	82	4	101	0
2018	2	84	3	101	0
2018	2	85	5	104	7.6
2018	2	87	1	101	0
2018	2	87	1	101	0
2018	2	93	3	106	1.4
2018	2	96	5	102	3.1
2018	2	97	1	101	0
2018	2	97	1	101	0
2018	2	101	3	107	0
2018	2	102	3	106	5.5
2018	2	103	5	107	2.9
2018	2	104	5	104	11.3
2018	2	105	4	108	13.2
2018	2	106	4	108	8.1
2018	2	107	4	108	7.7
2018	2	108	5	102	5.3
2018	2	109	5	103	1.3
2018	2	110	5	107	11.9
2018	2	111	5	103	1.8
2018	2	112	5	107	2.1
2018	2	113	5	104	0.1
2018	2	115	5	103	2.1
2018	2	116	1	104	0
2018	2	116	1	104	0
2018	2	116	1	104	0
2018	2	118	5	105	0
2018	2	119	5	104	0
2018	2	122	6	104	0.3
2018	2	123	2	101	0.3
2018	2	124	5	104	1.8
2018	2	125	2	101	5.3
2018	2	126	1	105	0
2018	2	127	2	105	0.7
2018	2	129	5	102	3.9
2018	2	130	3	107	6.8
2018	2	135	1	105	0
2018	2	138	4	108	0
2018	2	140	5	107	2.9
2018	2	144	5	104	23
2018	2	150	2	102	0.1
2018	3	2	1	105	0
2018	3	2	1	105	0
2018	3	5	5	108	10.5
2018	3	9	4	107	1.4
2018	3	9	4	107	3.6
2018	3	15	2	102	0.5
2018	3	18	5	104	0
2018	3	19	5	107	7
2018	3	21	5	102	0
2018	3	23	5	104	5.8
2018	3	24	5	102	4.4
2018	3	25	5	102	0.2
2018	3	26	5	103	1.7
2018	3	28	6	104	0.5
2018	3	31	5	103	1.8
2018	3	33	5	104	2.2
2018	3	38	5	104	4.4
2018	3	40	4	108	3
2018	3	42	1	101	0
2018	3	42	1	101	0
2018	3	46	5	107	1.4
2018	3	47	5	104	3.9
