Mes	CentMaq	Fuente	Region	EnGenerada-GWh
dic-16	CEJEHI	5	102	0.2
dic-16	CESPHI	5	103	2.2
dic-16	CHI1	6	104	0.3
dic-16	CIPOHI	5	103	2.2
dic-16	COROHI	5	104	3.7
dic-16	CVIEHI	5	104	6.3
dic-16	DIADEO	4	108	2.6
dic-16	DSUD	1	101	0.0
dic-16	DSUD	1	101	0.0
dic-16	ESCAHI	5	107	11.1
dic-16	ETIGHI	5	104	5.9
dic-16	FSIMHI	5	102	2.6
dic-16	HON1FV	6	104	0.4
dic-16	HON2FV	6	104	0.5
dic-16	HON3FV	6	104	0.0
dic-16	ISBA	3	107	0.0
dic-16	LDCU	1	104	0.0
dic-16	LDCU	1	104	0.0
dic-16	LDCUHI	5	104	0.6
dic-16	LMADHI	5	107	7.4
dic-16	LMO2HI	5	102	1.4
dic-16	LOM4EO	4	108	16.5
dic-16	LQUIHI	5	107	0.7
dic-16	LUJAHI	5	104	0.7
dic-16	LVINHI	5	102	2.7
dic-16	NECOEO	4	101	0.0
dic-16	NIDE	3	101	0.0
dic-16	NIH4HI	5	104	14.2
dic-16	NPUE	1	101	0.0
dic-16	NPUE	1	101	0.0
dic-16	PMORHI	5	102	2.2
dic-16	PNUE	1	101	0.0
dic-16	PNUE	1	101	0.0
dic-16	PROV	3	107	0.0
dic-16	PUPI	3	106	5.6
dic-16	PVIEHI	5	107	5.3
dic-16	QULLHI	5	104	13.4
dic-16	RAW1EO	4	108	17.3
dic-16	RAW2EO	4	108	10.3
dic-16	REOLHI	5	102	2.6
dic-16	RHONHI	5	107	11.4
dic-16	ROMEHI	5	103	3.3
dic-16	RREYHI	5	107	1.3
dic-16	SALOHI	5	104	0.1
dic-16	SANDHI	5	103	3.5
dic-16	SARC	1	104	0.0
dic-16	SARC	1	104	0.0
dic-16	SARC	1	104	0.0
dic-16	SEMIHI	5	105	0.0
dic-16	SGUIHI	5	104	0.0
dic-16	SJUAFV	6	104	0.2
dic-16	SMAN	2	101	1.3
dic-16	SMARHI	5	104	2.3
dic-16	SMIG	2	101	3.0
dic-16	SNIC	1	105	0.0
dic-16	SROQHI	5	102	5.5
dic-16	TABA	3	107	5.8
dic-16	TIMB	1	105	0.0
dic-16	TORDEO	4	108	0.2
dic-16	TUNAHI	5	107	4.1
dic-16	ULLUHI	5	104	30.0
ene-17	AESP	1	105	0.0
ene-17	AESP	1	105	0.0
ene-17	AMEGHI	5	108	11.0
ene-17	ARAUEO	4	107	1.9
ene-17	ARAUEO	4	107	5.5
ene-17	CACVHI	5	104	0.0
ene-17	CADIHI	5	107	0.5
ene-17	CALEHI	5	102	0.0
ene-17	CARRHI	5	104	12.0
ene-17	CASSHI	5	102	4.3
ene-17	CEJEHI	5	102	0.2
ene-17	CESPHI	5	103	2.2
ene-17	CHI1	6	104	0.4
ene-17	CIPOHI	5	103	0.0
ene-17	COROHI	5	104	3.8
ene-17	CVIEHI	5	104	5.7
ene-17	DIADEO	4	108	3.4
ene-17	DSUD	1	101	0.0
ene-17	DSUD	1	101	0.0
ene-17	ESCAHI	5	107	4.9
ene-17	ETIGHI	5	104	6.7
ene-17	FSIMHI	5	102	3.2
ene-17	HON1FV	6	104	0.4
ene-17	HON2FV	6	104	0.5
ene-17	HON3FV	6	104	0.0
ene-17	ISBA	3	107	0.0
ene-17	JUMEEO	4	107	0.6
ene-17	LDCU	1	104	0.0
ene-17	LDCU	1	104	0.0
ene-17	LDCUHI	5	104	0.5
ene-17	LMADHI	5	107	6.1
ene-17	LMO2HI	5	102	1.4
ene-17	LOM4EO	4	108	16.8
ene-17	LQUIHI	5	107	0.7
ene-17	LUJAHI	5	104	0.7
ene-17	LVINHI	5	102	2.7
ene-17	NECOEO	4	101	0.0
ene-17	NIDE	3	101	0.0
ene-17	NIH4HI	5	104	11.7
ene-17	NPUE	1	101	0.0
ene-17	NPUE	1	101	0.0
ene-17	PMORHI	5	102	2.7
ene-17	PNUE	1	101	0.0
ene-17	PNUE	1	101	0.0
ene-17	PROV	3	107	0.0
ene-17	PUPI	3	106	4.2
ene-17	PVIEHI	5	107	5.3
ene-17	QULLHI	5	104	16.8
ene-17	RAW1EO	4	108	17.1
ene-17	RAW2EO	4	108	10.7
ene-17	REOLHI	5	102	3.1
ene-17	RHONHI	5	107	11.6
ene-17	ROMEHI	5	103	2.1
ene-17	RREYHI	5	107	1.0
ene-17	SALOHI	5	104	0.1
ene-17	SANDHI	5	103	3.9
ene-17	SARC	1	104	0.0
ene-17	SARC	1	104	0.0
ene-17	SARC	1	104	0.0
ene-17	SEMIHI	5	105	0.0
ene-17	SGUIHI	5	104	0.0
ene-17	SJUAFV	6	104	0.2
ene-17	SMAN	2	101	0.9
ene-17	SMARHI	5	104	1.6
ene-17	SMIG	2	101	2.5
ene-17	SNIC	1	105	0.0
ene-17	SROQHI	5	102	6.5
ene-17	TABA	3	107	12.3
ene-17	TIMB	1	105	0.0
ene-17	TORDEO	4	108	0.6
ene-17	TUNAHI	5	107	3.8
ene-17	ULLUHI	5	104	30.7
feb-17	AESP	1	105	0.0
feb-17	AESP	1	105	0.0
feb-17	AMEGHI	5	108	9.3
feb-17	ARAUEO	4	107	1.8
feb-17	ARAUEO	4	107	4.6
feb-17	CACVHI	5	104	0.0
feb-17	CADIHI	5	107	0.3
feb-17	CALEHI	5	102	0.0
feb-17	CARRHI	5	104	6.7
feb-17	CASSHI	5	102	4.0
feb-17	CEJEHI	5	102	0.2
feb-17	CESPHI	5	103	2.1
feb-17	CHI1	6	104	0.3
feb-17	CIPOHI	5	103	1.8
feb-17	COROHI	5	104	2.9
feb-17	CVIEHI	5	104	5.1
feb-17	DIADEO	4	108	2.0
feb-17	DSUD	1	101	0.0
feb-17	DSUD	1	101	0.0
feb-17	ESCAHI	5	107	1.2
feb-17	ETIGHI	5	104	5.1
feb-17	FSIMHI	5	102	3.2
feb-17	HON1FV	6	104	0.3
feb-17	HON2FV	6	104	0.4
feb-17	HON3FV	6	104	0.0
feb-17	ISBA	3	107	0.0
feb-17	JUMEEO	4	107	0.5
feb-17	LDCU	1	104	0.0
feb-17	LDCU	1	104	0.0
feb-17	LDCUHI	5	104	0.5
feb-17	LMADHI	5	107	6.4
feb-17	LMO2HI	5	102	0.7
feb-17	LOM4EO	4	108	14.2
feb-17	LQUIHI	5	107	1.0
feb-17	LUJAHI	5	104	0.4
feb-17	LVINHI	5	102	1.5
feb-17	NECOEO	4	101	0.0
feb-17	NIDE	3	101	0.0
feb-17	NIH4HI	5	104	10.7
feb-17	NPUE	1	101	0.0
feb-17	NPUE	1	101	0.0
feb-17	PMORHI	5	102	2.8
feb-17	PNUE	1	101	0.0
feb-17	PNUE	1	101	0.0
feb-17	PROV	3	107	0.0
feb-17	PUPI	3	106	3.9
feb-17	PVIEHI	5	107	7.0
feb-17	QULLHI	5	104	16.9
feb-17	RAW1EO	4	108	11.1
feb-17	RAW2EO	4	108	7.3
feb-17	REOLHI	5	102	3.1
feb-17	RHONHI	5	107	10.8
feb-17	ROMEHI	5	103	2.3
feb-17	RREYHI	5	107	1.2
feb-17	SALOHI	5	104	0.1
feb-17	SANDHI	5	103	2.1
feb-17	SARC	1	104	0.0
feb-17	SARC	1	104	0.0
feb-17	SARC	1	104	0.0
feb-17	SEMIHI	5	105	0.0
feb-17	SGUIHI	5	104	0.0
feb-17	SJUAFV	6	104	0.2
feb-17	SMAN	2	101	0.7
feb-17	SMARHI	5	104	1.7
feb-17	SMIG	2	101	2.6
feb-17	SNIC	1	105	0.0
feb-17	SROQHI	5	102	4.1
feb-17	TABA	3	107	14.9
feb-17	TIMB	1	105	0.0
feb-17	TORDEO	4	108	0.4
feb-17	TUNAHI	5	107	3.0
feb-17	ULLUHI	5	104	26.6
mar-17	AESP	1	105	0.0
mar-17	AESP	1	105	0.0
mar-17	AMEGHI	5	108	7.8
mar-17	ARAUEO	4	107	2.1
mar-17	ARAUEO	4	107	5.1
mar-17	CACVHI	5	104	0.0
mar-17	CADIHI	5	107	1.1
mar-17	CALEHI	5	102	0.0
mar-17	CARRHI	5	104	9.3
mar-17	CASSHI	5	102	3.9
mar-17	CEJEHI	5	102	0.1
mar-17	CESPHI	5	103	2.1
mar-17	CHI1	6	104	0.3
mar-17	CIPOHI	5	103	2.3
mar-17	COROHI	5	104	2.3
mar-17	CVIEHI	5	104	5.0
mar-17	DIADEO	4	108	1.7
mar-17	DSUD	1	101	0.0
mar-17	DSUD	1	101	0.0
mar-17	ESCAHI	5	107	9.5
mar-17	ETIGHI	5	104	4.3
mar-17	FSIMHI	5	102	3.3
mar-17	HON1FV	6	104	0.4
mar-17	HON2FV	6	104	0.5
mar-17	HON3FV	6	104	0.0
mar-17	ISBA	3	107	0.0
mar-17	JUMEEO	4	107	0.3
mar-17	LDCU	1	104	0.0
mar-17	LDCU	1	104	0.0
mar-17	LDCUHI	5	104	0.6
mar-17	LMADHI	5	107	7.0
mar-17	LMO2HI	5	102	0.7
mar-17	LOM4EO	4	108	13.3
mar-17	LQUIHI	5	107	1.0
mar-17	LUJAHI	5	104	0.5
mar-17	LVINHI	5	102	2.0
mar-17	NECOEO	4	101	0.0
mar-17	NIDE	3	101	0.0
mar-17	NIH4HI	5	104	6.3
mar-17	NPUE	1	101	0.0
mar-17	NPUE	1	101	0.0
mar-17	PMORHI	5	102	2.9
mar-17	PNUE	1	101	0.0
mar-17	PNUE	1	101	0.0
mar-17	PROV	3	107	0.0
mar-17	PUPI	3	106	4.6
mar-17	PVIEHI	5	107	7.1
mar-17	QULLHI	5	104	15.2
mar-17	RAW1EO	4	108	12.9
mar-17	RAW2EO	4	108	8.2
mar-17	REOLHI	5	102	3.1
mar-17	RHONHI	5	107	12.1
mar-17	ROMEHI	5	103	2.4
mar-17	RREYHI	5	107	3.2
mar-17	SALOHI	5	104	0.1
mar-17	SANDHI	5	103	2.2
mar-17	SARC	1	104	0.0
mar-17	SARC	1	104	0.0
mar-17	SARC	1	104	0.0
mar-17	SEMIHI	5	105	0.0
mar-17	SGUIHI	5	104	0.0
mar-17	SJUAFV	6	104	0.2
mar-17	SMAN	2	101	0.8
mar-17	SMARHI	5	104	1.8
mar-17	SMIG	2	101	3.2
mar-17	SNIC	1	105	0.0
mar-17	SROQHI	5	102	4.5
mar-17	TABA	3	107	15.7
mar-17	TIMB	1	105	0.0
mar-17	TORDEO	4	108	0.3
mar-17	TUNAHI	5	107	3.0
mar-17	ULLUHI	5	104	22.2
abr-17	AESP	1	105	0.0
abr-17	AESP	1	105	0.0
abr-17	AMEGHI	5	108	13.7
abr-17	ARAUEO	4	107	1.8
abr-17	ARAUEO	4	107	4.4
abr-17	CACVHI	5	104	0.0
abr-17	CADIHI	5	107	6.6
abr-17	CALEHI	5	102	0.0
abr-17	CARRHI	5	104	2.9
abr-17	CASSHI	5	102	7.4
abr-17	CEJEHI	5	102	0.1
abr-17	CESPHI	5	103	2.1
abr-17	CHI1	6	104	0.3
abr-17	CIPOHI	5	103	0.0
abr-17	COROHI	5	104	2.0
abr-17	CVIEHI	5	104	0.0
abr-17	DIADEO	4	108	2.2
abr-17	DSUD	1	101	0.0
abr-17	DSUD	1	101	0.0
abr-17	ESCAHI	5	107	12.5
abr-17	ETIGHI	5	104	3.5
abr-17	FSIMHI	5	102	5.8
abr-17	HON1FV	6	104	0.3
abr-17	HON2FV	6	104	0.4
abr-17	HON3FV	6	104	0.0
abr-17	ISBA	3	107	0.0
abr-17	JUMEEO	4	107	0.5
abr-17	LDCU	1	104	0.0
abr-17	LDCU	1	104	0.0
abr-17	LDCUHI	5	104	0.6
abr-17	LMADHI	5	107	9.0
abr-17	LMO2HI	5	102	0.0
abr-17	LOM4EO	4	108	14.2
abr-17	LQUIHI	5	107	0.9
abr-17	LUJAHI	5	104	0.3
abr-17	LVINHI	5	102	0.9
abr-17	NECOEO	4	101	0.0
abr-17	NIDE	3	101	0.0
abr-17	NIH4HI	5	104	0.0
abr-17	NPUE	1	101	0.0
abr-17	NPUE	1	101	0.0
abr-17	PMORHI	5	102	2.9
abr-17	PNUE	1	101	0.0
abr-17	PNUE	1	101	0.0
abr-17	PROV	3	107	0.0
abr-17	PUPI	3	106	3.3
abr-17	PVIEHI	5	107	6.0
abr-17	QULLHI	5	104	11.0
abr-17	RAW1EO	4	108	14.3
abr-17	RAW2EO	4	108	8.8
abr-17	REOLHI	5	102	7.6
abr-17	RHONHI	5	107	12.4
abr-17	ROMEHI	5	103	0.6
abr-17	RREYHI	5	107	2.9
abr-17	SALOHI	5	104	0.2
abr-17	SANDHI	5	103	2.0
abr-17	SARC	1	104	0.0
abr-17	SARC	1	104	0.0
abr-17	SARC	1	104	0.0
abr-17	SEMIHI	5	105	0.0
abr-17	SGUIHI	5	104	0.0
abr-17	SJUAFV	6	104	0.2
abr-17	SMAN	2	101	0.2
abr-17	SMARHI	5	104	1.0
abr-17	SMIG	2	101	3.2
abr-17	SNIC	1	105	0.0
abr-17	SROQHI	5	102	4.3
abr-17	TABA	3	107	6.9
abr-17	TIMB	1	105	0.0
abr-17	TORDEO	4	108	0.0
abr-17	TUNAHI	5	107	5.2
abr-17	ULLUHI	5	104	20.4
may-17	AESP	1	105	0.0
may-17	AESP	1	105	0.0
may-17	AMEGHI	5	108	20.3
may-17	ARAUEO	4	107	1.5
may-17	ARAUEO	4	107	3.9
may-17	CACVHI	5	104	0.0
may-17	CADIHI	5	107	2.7
may-17	CALEHI	5	102	0.0
may-17	CARRHI	5	104	6.2
may-17	CASSHI	5	102	6.0
may-17	CEJEHI	5	102	0.0
may-17	CESPHI	5	103	1.5
may-17	CHI1	6	104	0.3
may-17	CIPOHI	5	103	0.0
may-17	COROHI	5	104	2.4
may-17	CVIEHI	5	104	0.0
may-17	DIADEO	4	108	2.1
may-17	DSUD	1	101	0.0
may-17	DSUD	1	101	0.0
may-17	ESCAHI	5	107	7.3
may-17	ETIGHI	5	104	3.9
may-17	FSIMHI	5	102	5.4
may-17	HON1FV	6	104	0.3
may-17	HON2FV	6	104	0.4
may-17	HON3FV	6	104	0.0
may-17	ISBA	3	107	0.0
may-17	JUMEEO	4	107	0.7
may-17	LDCU	1	104	0.0
may-17	LDCU	1	104	0.0
may-17	LDCUHI	5	104	0.6
may-17	LMADHI	5	107	6.8
may-17	LMO2HI	5	102	0.0
may-17	LOM4EO	4	108	14.0
may-17	LQUIHI	5	107	1.0
may-17	LUJAHI	5	104	0.4
may-17	LVINHI	5	102	2.0
may-17	NECOEO	4	101	0.0
may-17	NIDE	3	101	0.0
may-17	NIH4HI	5	104	0.0
may-17	NPUE	1	101	0.0
may-17	NPUE	1	101	0.0
may-17	PMORHI	5	102	3.8
may-17	PNUE	1	101	0.0
may-17	PNUE	1	101	0.0
may-17	PROV	3	107	0.0
may-17	PUPI	3	106	3.2
may-17	PVIEHI	5	107	4.2
may-17	QULLHI	5	104	13.7
may-17	RAW1EO	4	108	12.0
may-17	RAW2EO	4	108	7.3
may-17	REOLHI	5	102	4.7
may-17	RHONHI	5	107	13.1
may-17	ROMEHI	5	103	0.0
may-17	RREYHI	5	107	2.0
may-17	SALOHI	5	104	0.1
may-17	SANDHI	5	103	0.4
may-17	SARC	1	104	0.0
may-17	SARC	1	104	0.0
may-17	SARC	1	104	0.0
may-17	SEMIHI	5	105	0.0
may-17	SGUIHI	5	104	0.0
may-17	SJUAFV	6	104	0.1
may-17	SMAN	2	101	0.5
may-17	SMARHI	5	104	1.7
may-17	SMIG	2	101	3.8
may-17	SNIC	1	105	0.0
may-17	SROQHI	5	102	4.6
may-17	TABA	3	107	5.8
may-17	TIMB	1	105	0.0
may-17	TORDEO	4	108	0.1
may-17	TUNAHI	5	107	4.7
may-17	ULLUHI	5	104	22.2
jun-17	AESP	1	105	0.0
jun-17	AESP	1	105	0.0
jun-17	AMEGHI	5	108	17.6
jun-17	ARAUEO	4	107	1.3
jun-17	ARAUEO	4	107	3.5
jun-17	CACVHI	5	104	0.0
jun-17	CADIHI	5	107	2.4
jun-17	CALEHI	5	102	0.0
jun-17	CARRHI	5	104	2.5
jun-17	CASSHI	5	102	4.2
jun-17	CEJEHI	5	102	0.2
jun-17	CESPHI	5	103	0.0
jun-17	CHI1	6	104	0.3
jun-17	CIPOHI	5	103	0.0
jun-17	COROHI	5	104	0.0
jun-17	CVIEHI	5	104	0.0
jun-17	DIADEO	4	108	2.4
jun-17	DSUD	1	101	0.0
jun-17	DSUD	1	101	0.0
jun-17	ESCAHI	5	107	6.2
jun-17	ETIGHI	5	104	0.0
jun-17	FSIMHI	5	102	3.6
jun-17	HON1FV	6	104	0.3
jun-17	HON2FV	6	104	0.4
jun-17	HON3FV	6	104	0.0
jun-17	ISBA	3	107	0.3
jun-17	JUMEEO	4	107	0.7
jun-17	LDCU	1	104	0.0
jun-17	LDCU	1	104	0.0
jun-17	LDCUHI	5	104	0.5
jun-17	LMADHI	5	107	6.5
jun-17	LMO2HI	5	102	1.0
jun-17	LOM4EO	4	108	17.0
jun-17	LQUIHI	5	107	0.0
jun-17	LUJAHI	5	104	0.0
jun-17	LVINHI	5	102	1.7
jun-17	NECOEO	4	101	0.0
jun-17	NIDE	3	101	0.0
jun-17	NIH4HI	5	104	0.0
jun-17	NPUE	1	101	0.0
jun-17	NPUE	1	101	0.0
jun-17	PMORHI	5	102	2.5
jun-17	PNUE	1	101	0.0
jun-17	PNUE	1	101	0.0
jun-17	PROV	3	107	1.5
jun-17	PUPI	3	106	1.8
jun-17	PVIEHI	5	107	2.5
jun-17	QULLHI	5	104	2.4
jun-17	RAW1EO	4	108	18.3
jun-17	RAW2EO	4	108	10.7
jun-17	REOLHI	5	102	3.3
jun-17	RHONHI	5	107	12.6
jun-17	ROMEHI	5	103	0.0
jun-17	RREYHI	5	107	1.6
jun-17	SALOHI	5	104	0.0
jun-17	SANDHI	5	103	0.0
jun-17	SARC	1	104	0.0
jun-17	SARC	1	104	0.0
jun-17	SARC	1	104	0.0
jun-17	SEMIHI	5	105	0.0
jun-17	SGUIHI	5	104	0.0
jun-17	SJUAFV	6	104	0.2
jun-17	SMAN	2	101	0.5
jun-17	SMARHI	5	104	0.0
jun-17	SMIG	2	101	3.6
jun-17	SNIC	1	105	0.0
jun-17	SROQHI	5	102	4.4
jun-17	TABA	3	107	18.1
jun-17	TIMB	1	105	0.0
jun-17	TORDEO	4	108	0.3
jun-17	TUNAHI	5	107	4.4
jun-17	ULLUHI	5	104	13.9
jul-17	AESP	1	105	0.0
jul-17	AESP	1	105	0.0
jul-17	AMEGHI	5	108	23.1
jul-17	ARAUEO	4	107	1.4
jul-17	ARAUEO	4	107	2.5
jul-17	BRC1	2	102	0.2
jul-17	CACVHI	5	104	0.0
jul-17	CADIHI	5	107	2.8
jul-17	CALEHI	5	102	0.0
jul-17	CARRHI	5	104	6.4
jul-17	CASSHI	5	102	3.4
jul-17	CEJEHI	5	102	0.2
jul-17	CESPHI	5	103	0.8
jul-17	CHI1	6	104	0.3
jul-17	CIPOHI	5	103	0.0
jul-17	COROHI	5	104	0.0
jul-17	CVIEHI	5	104	0.0
jul-17	DIADEO	4	108	3.1
jul-17	DSUD	1	101	0.0
jul-17	DSUD	1	101	0.0
jul-17	ESCAHI	5	107	6.0
jul-17	ETIGHI	5	104	0.0
jul-17	FSIMHI	5	102	2.8
jul-17	HON1FV	6	104	0.3
jul-17	HON2FV	6	104	0.4
jul-17	HON3FV	6	104	0.0
jul-17	ISBA	3	107	0.7
jul-17	JUMEEO	4	107	1.2
jul-17	LDCU	1	104	0.0
jul-17	LDCU	1	104	0.0
jul-17	LDCUHI	5	104	0.4
jul-17	LMADHI	5	107	4.2
jul-17	LMO2HI	5	102	1.2
jul-17	LOM4EO	4	108	17.1
jul-17	LQUIHI	5	107	0.7
jul-17	LUJAHI	5	104	0.0
jul-17	LVINHI	5	102	1.1
jul-17	NECOEO	4	101	0.0
jul-17	NIDE	3	101	0.0
jul-17	NIH4HI	5	104	0.0
jul-17	NPUE	1	101	0.0
jul-17	NPUE	1	101	0.0
jul-17	PMORHI	5	102	2.3
jul-17	PNUE	1	101	0.0
jul-17	PNUE	1	101	0.0
jul-17	PROV	3	107	3.5
jul-17	PUPI	3	106	4.9
jul-17	PVIEHI	5	107	2.0
jul-17	QULLHI	5	104	2.7
jul-17	RAW1EO	4	108	16.2
jul-17	RAW2EO	4	108	9.8
jul-17	REOLHI	5	102	2.6
jul-17	RESCHI	5	103	0.1
jul-17	RHONHI	5	107	12.8
jul-17	ROMEHI	5	103	0.0
jul-17	RREYHI	5	107	1.3
jul-17	SALOHI	5	104	0.0
jul-17	SANDHI	5	103	0.0
jul-17	SARC	1	104	0.0
jul-17	SARC	1	104	0.0
jul-17	SARC	1	104	0.0
jul-17	SEMIHI	5	105	0.0
jul-17	SGUIHI	5	104	0.0
jul-17	SJUAFV	6	104	0.2
jul-17	SMAN	2	101	0.5
jul-17	SMARHI	5	104	0.0
jul-17	SMIG	2	101	4.2
jul-17	SNIC	1	105	0.0
jul-17	SROQHI	5	102	4.6
jul-17	TABA	3	107	18.2
jul-17	TIMB	1	105	0.0
jul-17	TORDEO	4	108	0.5
jul-17	TUNAHI	5	107	4.8
jul-17	ULLUHI	5	104	11.6
ago-17	AESP	1	105	0.0
ago-17	AESP	1	105	0.0
ago-17	AMEGHI	5	108	21.5
ago-17	ARAUEO	4	107	1.7
ago-17	ARAUEO	4	107	2.7
ago-17	BRC1	2	102	0.7
ago-17	CACVHI	5	104	0.0
ago-17	CADIHI	5	107	3.0
ago-17	CALEHI	5	102	0.0
ago-17	CARRHI	5	104	7.7
ago-17	CASSHI	5	102	3.0
ago-17	CEJEHI	5	102	0.3
ago-17	CESPHI	5	103	2.2
ago-17	CHI1	6	104	0.3
ago-17	CIPOHI	5	103	0.0
ago-17	COROHI	5	104	1.3
ago-17	CVIEHI	5	104	0.0
ago-17	DIADEO	4	108	2.9
ago-17	DSUD	1	101	0.0
ago-17	DSUD	1	101	0.0
ago-17	ESCAHI	5	107	1.5
ago-17	ETIGHI	5	104	2.6
ago-17	FSIMHI	5	102	2.9
ago-17	HON1FV	6	104	0.3
ago-17	HON2FV	6	104	0.5
ago-17	HON3FV	6	104	0.0
ago-17	ISBA	3	107	1.5
ago-17	JUMEEO	4	107	1.0
ago-17	LDCU	1	104	0.0
ago-17	LDCU	1	104	0.0
ago-17	LDCUHI	5	104	0.6
ago-17	LMADHI	5	107	6.0
ago-17	LMO2HI	5	102	1.3
ago-17	LOM4EO	4	108	17.7
ago-17	LQUIHI	5	107	1.2
ago-17	LUJAHI	5	104	0.2
ago-17	LVINHI	5	102	2.4
ago-17	NECOEO	4	101	0.0
ago-17	NIDE	3	101	0.0
ago-17	NIH4HI	5	104	5.7
ago-17	NPUE	1	101	0.0
ago-17	NPUE	1	101	0.0
ago-17	PESP	3	106	0.2
ago-17	PMORHI	5	102	2.2
ago-17	PNUE	1	101	0.0
ago-17	PNUE	1	101	0.0
ago-17	PROV	3	107	2.8
ago-17	PUPI	3	106	5.9
ago-17	PVIEHI	5	107	1.6
ago-17	QULLHI	5	104	10.7
ago-17	RAW1EO	4	108	17.4
ago-17	RAW2EO	4	108	10.4
ago-17	REOLHI	5	102	2.2
ago-17	RESCHI	5	103	1.7
ago-17	RHONHI	5	107	12.7
ago-17	ROMEHI	5	103	0.5
ago-17	RREYHI	5	107	1.3
ago-17	SALOHI	5	104	0.0
ago-17	SANDHI	5	103	1.7
ago-17	SARC	1	104	0.0
ago-17	SARC	1	104	0.0
ago-17	SARC	1	104	0.0
ago-17	SEMIHI	5	105	0.0
ago-17	SGUIHI	5	104	0.0
ago-17	SJUAFV	6	104	0.2
ago-17	SMAN	2	101	0.5
ago-17	SMARHI	5	104	0.8
ago-17	SMIG	2	101	4.9
ago-17	SNIC	1	105	0.0
ago-17	SROQHI	5	102	4.6
ago-17	TABA	3	107	16.0
ago-17	TIMB	1	105	0.0
ago-17	TORDEO	4	108	0.4
ago-17	TUNAHI	5	107	4.3
ago-17	ULLUHI	5	104	13.6
ago-17	YANQ	2	102	0.0
sep-17	AESP	1	105	0.0
sep-17	AESP	1	105	0.0
sep-17	AMEGHI	5	108	21.9
sep-17	ARAUEO	4	107	1.7
sep-17	ARAUEO	4	107	5.2
sep-17	BRC1	2	102	0.7
sep-17	CACVHI	5	104	0.0
sep-17	CADIHI	5	107	3.1
sep-17	CALEHI	5	102	0.0
sep-17	CARRHI	5	104	9.1
sep-17	CASSHI	5	102	2.7
sep-17	CEJEHI	5	102	0.2
sep-17	CESPHI	5	103	2.1
sep-17	CHI1	6	104	0.4
sep-17	CIPOHI	5	103	0.0
sep-17	COROHI	5	104	2.2
sep-17	CVIEHI	5	104	0.0
sep-17	DIADEO	4	108	2.5
sep-17	DSUD	1	101	0.0
sep-17	DSUD	1	101	0.0
sep-17	ESCAHI	5	107	5.8
sep-17	ETIGHI	5	104	4.0
sep-17	FSIMHI	5	102	2.8
sep-17	HON1FV	6	104	0.3
sep-17	HON2FV	6	104	0.5
sep-17	HON3FV	6	104	0.0
sep-17	ISBA	3	107	1.1
sep-17	JUMEEO	4	107	1.0
sep-17	LDCU	1	104	0.0
sep-17	LDCU	1	104	0.0
sep-17	LDCUHI	5	104	0.6
sep-17	LMADHI	5	107	7.7
sep-17	LMO2HI	5	102	1.1
sep-17	LOM4EO	4	108	14.4
sep-17	LQUIHI	5	107	1.2
sep-17	LUJAHI	5	104	0.4
sep-17	LVINHI	5	102	2.1
sep-17	NECOEO	4	101	0.0
sep-17	NIDE	3	101	0.0
sep-17	NIH4HI	5	104	14.9
sep-17	NPUE	1	101	0.0
sep-17	NPUE	1	101	0.0
sep-17	PESP	3	106	0.9
sep-17	PMORHI	5	102	2.2
sep-17	PNUE	1	101	0.0
sep-17	PNUE	1	101	0.0
sep-17	PROV	3	107	2.1
sep-17	PUPI	3	106	6.8
sep-17	PVIEHI	5	107	1.1
sep-17	QULLHI	5	104	13.1
sep-17	RAW1EO	4	108	13.7
sep-17	RAW2EO	4	108	8.3
sep-17	REOLHI	5	102	2.0
sep-17	RESCHI	5	103	2.3
sep-17	RHONHI	5	107	12.1
sep-17	ROMEHI	5	103	2.9
sep-17	RREYHI	5	107	1.1
sep-17	SALOHI	5	104	0.0
sep-17	SANDHI	5	103	2.1
sep-17	SARC	1	104	0.0
sep-17	SARC	1	104	0.0
sep-17	SARC	1	104	0.0
sep-17	SEMIHI	5	105	0.0
sep-17	SGUIHI	5	104	0.0
sep-17	SJUAFV	6	104	0.2
sep-17	SMAN	2	101	0.8
sep-17	SMARHI	5	104	1.8
sep-17	SMIG	2	101	5.3
sep-17	SNIC	1	105	0.0
sep-17	SROQHI	5	102	4.4
sep-17	TABA	3	107	17.0
sep-17	TIMB	1	105	0.0
sep-17	TORDEO	4	108	0.5
sep-17	TUNAHI	5	107	4.3
sep-17	ULLUHI	5	104	24.6
sep-17	YANQ	2	102	0.1
oct-17	AESP	1	105	0.0
oct-17	AESP	1	105	0.0
oct-17	AMEGHI	5	108	17.5
oct-17	ARAUEO	4	107	0.5
oct-17	ARAUEO	4	107	5.5
oct-17	BRC1	2	102	0.7
oct-17	CACVHI	5	104	0.0
oct-17	CADIHI	5	107	5.5
oct-17	CALEHI	5	102	0.0
oct-17	CARRHI	5	104	8.1
oct-17	CASSHI	5	102	2.7
oct-17	CEJEHI	5	102	0.3
oct-17	CESPHI	5	103	2.1
oct-17	CHI1	6	104	0.4
oct-17	CIPOHI	5	103	2.8
oct-17	COROHI	5	104	2.2
oct-17	CVIEHI	5	104	0.0
oct-17	DIADEO	4	108	3.1
oct-17	DSUD	1	101	0.0
oct-17	DSUD	1	101	0.0
oct-17	ESCAHI	5	107	11.7
oct-17	ETIGHI	5	104	3.8
oct-17	FSIMHI	5	102	2.8
